step,tokens_seen,loss,lm_loss,kd_loss,transition_loss,lr,grad_norm,seconds,peak_gpu_gb
1,8192,3.233221411705017,3.233221411705017,,,0.01,0.04714638367295265,23.936,nan
10,81920,2.8408932417631148,2.8408932417631148,,,0.0007937323358440934,0.03411909565329552,228.233,nan
