step,tokens_seen,loss,lm_loss,kd_loss,transition_loss,lr,grad_norm,seconds,peak_gpu_gb
1,8192,3.2335841357707977,3.2335841357707977,,,0.01,0.0439227819442749,36.203,nan
10,81920,2.84109545648098,2.84109545648098,,,0.0007937323358440934,0.0344233401119709,288.528,nan
