step,tokens_seen,loss,lm_loss,kd_loss,transition_loss,lr,grad_norm,seconds,peak_gpu_gb
1,16384,7.840803861618042,3.1920177042484283,4.632721126079559,0.01606498216278851,0.0006666666666666666,10.130452156066895,8.493,12.51747179031372
10,163840,7.083896362781525,2.8429616570472716,4.226213204860687,0.014721606625244021,0.0009644883599083958,10.308825492858887,49.893,12.51754093170166
20,327680,7.646917188167572,3.154672846198082,4.475995489954949,0.016248853411525488,0.0008025871075968827,9.937159538269043,95.873,12.51754093170166
30,491520,7.716927099227905,3.2014106661081314,4.4992161899805065,0.016300238994881512,0.0005540595092119709,9.806392669677734,141.853,12.51754093170166
40,655360,7.6395981252193454,3.1526350915431975,4.470715147256851,0.016247915255371483,0.0002900554492198677,8.733043670654297,188.081,12.51754093170166
50,819200,7.618238806724548,3.187077581882477,4.414816656708718,0.016344549087807535,8.615550092155477e-05,8.760403633117676,234.183,12.51754093170166
60,983040,7.636071896553039,3.1666078329086305,4.453130507469178,0.016333527711685746,7.332930744380905e-07,9.124589920043945,280.368,12.51754093170166
