step,tokens_seen,loss,lm_loss,kd_loss,transition_loss,lr,grad_norm,seconds,peak_gpu_gb
1,16384,3.1920177042484283,3.1920177042484283,,,0.006666666666666666,0.04141124710440636,7.6,10.975373268127441
10,163840,2.8296446800231934,2.8296446800231934,,,0.009644883599083958,0.027336211875081062,37.365,10.97544240951538
20,327680,3.1243950933218003,3.1243950933218003,,,0.008025871075968827,0.02185317873954773,70.635,10.97544240951538
30,491520,3.160362622141838,3.160362622141838,,,0.005540595092119709,0.02226942963898182,103.86,10.97544240951538
40,655360,3.105976513028145,3.105976513028145,,,0.002900554492198677,0.02544579654932022,137.124,10.97544240951538
50,819200,3.137595549225807,3.137595549225807,,,0.0008615550092155478,0.02184966392815113,170.397,10.97544240951538
60,983040,3.1168059557676315,3.1168059557676315,,,7.332930744380906e-06,0.020624464377760887,203.664,10.97544240951538
